Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction,Date,Tid (UTC),Lufttemperatur
2019-05-21,18 - 19,978.0,1454.0,8858.0,2710.0,14000.0,15486.0,2019-05-21,18:00:00,18.8
2019-05-22,06 - 07,932.0,1331.0,7796.0,2192.0,12251.0,16825.0,2019-05-22,06:00:00,16.3
2019-05-22,18 - 19,890.0,1452.0,8737.0,2457.0,13536.0,16808.0,2019-05-22,18:00:00,19.9
2019-05-23,06 - 07,1046.0,1365.0,8355.0,2276.0,13042.0,15790.0,2019-05-23,06:00:00,14.1
2019-05-23,18 - 19,1092.0,1809.0,9213.0,2551.0,14665.0,15894.0,2019-05-23,18:00:00,15.0
2019-05-24,06 - 07,1126.0,1726.0,8490.0,2217.0,13559.0,12589.0,2019-05-24,06:00:00,14.5
2019-05-24,18 - 19,1035.0,1576.0,8996.0,2470.0,14077.0,14756.0,2019-05-24,18:00:00,12.3
2019-05-25,06 - 07,974.0,1371.0,7238.0,1924.0,11507.0,14747.0,2019-05-25,06:00:00,11.0
2019-05-25,18 - 19,1075.0,1567.0,7971.0,2114.0,12727.0,14369.0,2019-05-25,18:00:00,14.2
2019-05-26,06 - 07,990.0,1449.0,6975.0,1834.0,11248.0,14365.0,2019-05-26,06:00:00,9.4
2019-05-26,18 - 19,1043.0,1643.0,8561.0,2352.0,13599.0,14170.0,2019-05-26,18:00:00,9.2
2019-05-27,06 - 07,1072.0,1696.0,8867.0,2127.0,13762.0,15169.0,2019-05-27,06:00:00,11.1
2019-05-27,18 - 19,1106.0,1566.0,10151.0,2581.0,15404.0,15337.0,2019-05-27,18:00:00,9.8
2019-05-28,06 - 07,1060.0,1437.0,9090.0,2572.0,14159.0,14587.0,2019-05-28,06:00:00,12.4
2019-05-28,18 - 19,1138.0,1627.0,9213.0,2523.0,14501.0,14574.0,2019-05-28,18:00:00,14.2
2019-05-29,06 - 07,1050.0,1717.0,9159.0,2681.0,14607.0,15688.0,2019-05-29,06:00:00,10.4
2019-05-29,18 - 19,1226.0,1647.0,9471.0,2642.0,14986.0,14674.0,2019-05-29,18:00:00,13.3
2019-05-30,06 - 07,1051.0,1417.0,7644.0,2015.0,12127.0,14129.0,2019-05-30,06:00:00,11.0
2019-05-30,18 - 19,1064.0,1645.0,9188.0,2485.0,14382.0,15609.0,2019-05-30,18:00:00,11.7
2019-05-31,06 - 07,993.0,1711.0,8213.0,2318.0,13235.0,14891.0,2019-05-31,06:00:00,11.7
2019-05-31,18 - 19,1045.0,1698.0,8485.0,2424.0,13652.0,15625.0,2019-05-31,18:00:00,15.9
2019-06-01,06 - 07,992.0,1565.0,6801.0,1874.0,11232.0,16431.0,2019-06-01,06:00:00,11.9
2019-06-01,18 - 19,1022.0,1533.0,8392.0,2216.0,13163.0,16393.0,2019-06-01,18:00:00,15.2
2019-06-02,06 - 07,891.0,1484.0,6785.0,1766.0,10926.0,16045.0,2019-06-02,06:00:00,12.9
2019-06-02,18 - 19,1079.0,1672.0,8149.0,2200.0,13100.0,17062.0,2019-06-02,18:00:00,16.7
2019-06-03,06 - 07,972.0,1428.0,8332.0,2301.0,13033.0,16157.0,2019-06-03,06:00:00,14.4
2019-06-03,18 - 19,1210.0,1620.0,9535.0,2614.0,14979.0,16382.0,2019-06-03,18:00:00,16.6
2019-06-04,06 - 07,1048.0,1739.0,8101.0,2185.0,13073.0,16883.0,2019-06-04,06:00:00,14.4
2019-06-04,18 - 19,1036.0,1618.0,8834.0,2512.0,14000.0,15860.0,2019-06-04,18:00:00,19.1
2019-06-05,06 - 07,983.0,1669.0,7668.0,2078.0,12398.0,14889.0,2019-06-05,06:00:00,17.8
2019-06-05,18 - 19,1007.0,1743.0,8592.0,2444.0,13786.0,13830.0,2019-06-05,18:00:00,24.3
2019-06-06,06 - 07,866.0,1473.0,6264.0,1857.0,10460.0,13940.0,2019-06-06,06:00:00,21.2
2019-06-06,18 - 19,976.0,1669.0,7827.0,2249.0,12721.0,15621.0,2019-06-06,18:00:00,23.1
2019-06-07,06 - 07,1021.0,1583.0,7139.0,1973.0,11716.0,13545.0,2019-06-07,06:00:00,20.1
2019-06-07,18 - 19,1007.0,1656.0,8060.0,2272.0,12995.0,15837.0,2019-06-07,18:00:00,21.4
2019-06-08,06 - 07,986.0,1496.0,6035.0,1723.0,10240.0,16394.0,2019-06-08,06:00:00,19.8
2019-06-08,18 - 19,1024.0,1471.0,7481.0,1923.0,11899.0,15055.0,2019-06-08,18:00:00,20.5
2019-06-09,06 - 07,926.0,1262.0,6055.0,1610.0,9853.0,15492.0,2019-06-09,06:00:00,17.1
2019-06-09,18 - 19,971.0,1639.0,8100.0,2160.0,12870.0,15255.0,2019-06-09,18:00:00,17.5
2019-06-10,06 - 07,1058.0,1618.0,8048.0,2187.0,12911.0,16211.0,2019-06-10,06:00:00,15.4
2019-06-10,18 - 19,1100.0,1716.0,9032.0,2491.0,14339.0,16460.0,2019-06-10,18:00:00,18.7
2019-06-11,06 - 07,1034.0,1617.0,7813.0,2274.0,12738.0,15947.0,2019-06-11,06:00:00,16.4
2019-06-11,18 - 19,1048.0,1526.0,9222.0,2633.0,14429.0,15697.0,2019-06-11,18:00:00,14.3
2019-06-12,06 - 07,1053.0,1514.0,8481.0,2481.0,13529.0,15456.0,2019-06-12,06:00:00,12.9
2019-06-12,18 - 19,1001.0,1648.0,9551.0,2594.0,14794.0,15532.0,2019-06-12,18:00:00,14.7
2019-06-13,06 - 07,1038.0,1626.0,8452.0,2457.0,13573.0,14161.0,2019-06-13,06:00:00,13.2
2019-06-13,18 - 19,1045.0,1787.0,9315.0,2531.0,14678.0,14735.0,2019-06-13,18:00:00,15.8
2019-06-14,06 - 07,957.0,1552.0,8161.0,2298.0,12968.0,13355.0,2019-06-14,06:00:00,13.9
2019-06-14,18 - 19,1023.0,1619.0,8387.0,2337.0,13366.0,16223.0,2019-06-14,18:00:00,21.7
2019-06-15,06 - 07,925.0,1218.0,6576.0,1754.0,10473.0,16520.0,2019-06-15,06:00:00,19.1
2019-06-15,18 - 19,964.0,1543.0,7799.0,2212.0,12518.0,16639.0,2019-06-15,18:00:00,23.3
2019-06-16,06 - 07,1041.0,1352.0,6217.0,1837.0,10447.0,16912.0,2019-06-16,06:00:00,20.6
2019-06-16,18 - 19,1034.0,1437.0,8012.0,2280.0,12763.0,16808.0,2019-06-16,18:00:00,23.6
2019-06-17,06 - 07,1057.0,1444.0,8010.0,2226.0,12737.0,16022.0,2019-06-17,06:00:00,17.2
2019-06-17,18 - 19,940.0,1596.0,9073.0,2548.0,14157.0,16959.0,2019-06-17,18:00:00,21.2
2019-06-18,06 - 07,994.0,1373.0,7888.0,2211.0,12466.0,16327.0,2019-06-18,06:00:00,17.5
2019-06-18,18 - 19,809.0,1562.0,9198.0,2588.0,14157.0,15446.0,2019-06-18,18:00:00,20.8
2019-06-19,06 - 07,979.0,1614.0,8026.0,2393.0,13012.0,14588.0,2019-06-19,06:00:00,20.4
2019-06-19,18 - 19,997.0,1607.0,9124.0,2708.0,14436.0,14293.0,2019-06-19,18:00:00,21.8
2019-06-20,06 - 07,977.0,1468.0,7633.0,2301.0,12379.0,13520.0,2019-06-20,06:00:00,21.9
2019-06-20,18 - 19,1128.0,1456.0,8627.0,2443.0,13654.0,14314.0,2019-06-20,18:00:00,24.8
2019-06-21,06 - 07,958.0,1382.0,6223.0,1712.0,10275.0,13279.0,2019-06-21,06:00:00,17.1
2019-06-21,18 - 19,1032.0,1373.0,7004.0,1919.0,11328.0,14336.0,2019-06-21,18:00:00,21.1
2019-06-22,06 - 07,929.0,1224.0,5977.0,1630.0,9760.0,15924.0,2019-06-22,06:00:00,14.8
2019-06-22,18 - 19,1122.0,1508.0,7242.0,2051.0,11923.0,16378.0,2019-06-22,18:00:00,20.0
2019-06-23,06 - 07,981.0,1650.0,5923.0,1614.0,10168.0,16050.0,2019-06-23,06:00:00,16.2
2019-06-23,18 - 19,1047.0,1476.0,7608.0,2045.0,12176.0,15948.0,2019-06-23,18:00:00,19.6
2019-06-24,06 - 07,1100.0,1628.0,7582.0,2116.0,12426.0,15606.0,2019-06-24,06:00:00,18.1
2019-06-24,18 - 19,1197.0,1676.0,8825.0,2405.0,14103.0,16931.0,2019-06-24,18:00:00,18.1
2019-06-25,06 - 07,1051.0,1637.0,7904.0,2246.0,12838.0,16294.0,2019-06-25,06:00:00,17.1
2019-06-25,18 - 19,1061.0,1611.0,8860.0,2565.0,14097.0,16165.0,2019-06-25,18:00:00,18.3
2019-06-26,06 - 07,1057.0,1538.0,7819.0,2116.0,12530.0,16226.0,2019-06-26,06:00:00,14.9
2019-06-26,18 - 19,1046.0,1475.0,9178.0,2547.0,14246.0,15364.0,2019-06-26,18:00:00,17.4
2019-06-27,06 - 07,998.0,1482.0,7922.0,2127.0,12529.0,13483.0,2019-06-27,06:00:00,13.3
2019-06-27,18 - 19,1002.0,1562.0,8998.0,2534.0,14096.0,13626.0,2019-06-27,18:00:00,19.1
2019-06-28,06 - 07,1144.0,1806.0,7836.0,2231.0,13017.0,12026.0,2019-06-28,06:00:00,14.1
2019-06-28,18 - 19,1105.0,1791.0,8328.0,2380.0,13604.0,15048.0,2019-06-28,18:00:00,19.8
2019-06-29,06 - 07,1013.0,1436.0,6394.0,1786.0,10629.0,16419.0,2019-06-29,06:00:00,17.4
2019-06-29,18 - 19,1090.0,1327.0,7669.0,2312.0,12398.0,16898.0,2019-06-29,18:00:00,21.1
2019-06-30,06 - 07,1085.0,1356.0,6317.0,1521.0,10279.0,16609.0,2019-06-30,06:00:00,19.2
2019-06-30,18 - 19,1063.0,1695.0,7774.0,2368.0,12900.0,16412.0,2019-06-30,18:00:00,24.7
2019-07-01,06 - 07,1062.0,1650.0,7664.0,2332.0,12708.0,16514.0,2019-07-01,06:00:00,18.0
2019-07-01,18 - 19,1187.0,1765.0,9056.0,2753.0,14761.0,15244.0,2019-07-01,18:00:00,19.6
2019-07-02,06 - 07,1160.0,1690.0,7778.0,2230.0,12858.0,15329.0,2019-07-02,06:00:00,13.2
2019-07-02,18 - 19,1095.0,1716.0,8723.0,2528.0,14062.0,15760.0,2019-07-02,18:00:00,15.0
2019-07-03,06 - 07,1076.0,1707.0,7815.0,2443.0,13041.0,16438.0,2019-07-03,06:00:00,14.2
2019-07-03,18 - 19,1060.0,1573.0,8767.0,2581.0,13981.0,15869.0,2019-07-03,18:00:00,14.6
2019-07-04,06 - 07,952.0,1754.0,8052.0,2380.0,13138.0,14341.0,2019-07-04,06:00:00,14.4
2019-07-04,18 - 19,1008.0,1689.0,9331.0,2675.0,14703.0,15018.0,2019-07-04,18:00:00,11.7
2019-07-05,06 - 07,967.0,1565.0,8288.0,2320.0,13140.0,12906.0,2019-07-05,06:00:00,9.9
2019-07-05,18 - 19,1009.0,1546.0,8792.0,2275.0,13622.0,14899.0,2019-07-05,18:00:00,14.4
2019-07-06,06 - 07,925.0,1393.0,6683.0,1738.0,10739.0,14474.0,2019-07-06,06:00:00,13.8
2019-07-06,18 - 19,1033.0,1563.0,7561.0,2012.0,12169.0,16153.0,2019-07-06,18:00:00,16.9
2019-07-07,06 - 07,951.0,1303.0,6203.0,1630.0,10087.0,16344.0,2019-07-07,06:00:00,13.8
2019-07-07,18 - 19,873.0,1716.0,7866.0,2106.0,12561.0,15919.0,2019-07-07,18:00:00,16.0
2019-07-08,06 - 07,919.0,1444.0,7445.0,2033.0,11841.0,14609.0,2019-07-08,06:00:00,15.2
2019-07-08,18 - 19,1010.0,1657.0,8530.0,2408.0,13605.0,15042.0,2019-07-08,18:00:00,16.5
2019-07-09,06 - 07,978.0,1401.0,7489.0,2139.0,12007.0,14830.0,2019-07-09,06:00:00,12.6
2019-07-09,18 - 19,1077.0,1687.0,8581.0,2434.0,13779.0,15061.0,2019-07-09,18:00:00,12.6
2019-07-10,06 - 07,837.0,1398.0,7395.0,1971.0,11601.0,15707.0,2019-07-10,06:00:00,13.9
2019-07-10,18 - 19,967.0,1685.0,8326.0,2413.0,13391.0,15707.0,2019-07-10,18:00:00,20.4
2019-07-11,06 - 07,916.0,1476.0,6988.0,2036.0,11416.0,15035.0,2019-07-11,06:00:00,14.4
2019-07-11,18 - 19,922.0,1598.0,8142.0,2334.0,12996.0,15221.0,2019-07-11,18:00:00,16.8
2019-07-12,06 - 07,939.0,1542.0,7017.0,1986.0,11484.0,13829.0,2019-07-12,06:00:00,13.6
2019-07-12,18 - 19,963.0,1562.0,7808.0,2279.0,12612.0,15484.0,2019-07-12,18:00:00,17.0
2019-07-13,06 - 07,851.0,1395.0,5899.0,1613.0,9758.0,14883.0,2019-07-13,06:00:00,14.8
2019-07-13,18 - 19,1048.0,1512.0,7160.0,2037.0,11757.0,15414.0,2019-07-13,18:00:00,17.6
2019-07-14,06 - 07,826.0,1339.0,5683.0,1448.0,9296.0,15533.0,2019-07-14,06:00:00,15.7
2019-07-14,18 - 19,849.0,1484.0,7091.0,2098.0,11522.0,15775.0,2019-07-14,18:00:00,22.5
2019-07-15,06 - 07,892.0,1400.0,6323.0,1870.0,10485.0,15491.0,2019-07-15,06:00:00,17.5
2019-07-15,18 - 19,998.0,1773.0,8028.0,2357.0,13156.0,16281.0,2019-07-15,18:00:00,12.2
2019-07-16,06 - 07,924.0,1336.0,6689.0,1875.0,10824.0,15864.0,2019-07-16,06:00:00,12.9
2019-07-16,18 - 19,939.0,1578.0,7783.0,2272.0,12572.0,16478.0,2019-07-16,18:00:00,14.6
2019-07-17,06 - 07,851.0,1484.0,6669.0,1913.0,10917.0,16200.0,2019-07-17,06:00:00,14.0
2019-07-17,18 - 19,974.0,1476.0,7825.0,2284.0,12559.0,14938.0,2019-07-17,18:00:00,18.9
2019-07-18,06 - 07,928.0,1301.0,6683.0,1919.0,10831.0,14880.0,2019-07-18,06:00:00,17.4
2019-07-18,18 - 19,937.0,1464.0,8027.0,2310.0,12738.0,15840.0,2019-07-18,18:00:00,21.1
2019-07-19,06 - 07,855.0,1415.0,6685.0,1839.0,10794.0,14669.0,2019-07-19,06:00:00,19.3
2019-07-19,18 - 19,966.0,1512.0,7767.0,2264.0,12509.0,16054.0,2019-07-19,18:00:00,20.3
2019-07-20,06 - 07,865.0,1258.0,5864.0,1566.0,9553.0,14304.0,2019-07-20,06:00:00,18.9
2019-07-20,18 - 19,854.0,1402.0,7021.0,2030.0,11307.0,16188.0,2019-07-20,18:00:00,21.6
2019-07-21,06 - 07,779.0,1082.0,5482.0,1595.0,8938.0,13937.0,2019-07-21,06:00:00,19.5
2019-07-21,18 - 19,922.0,1410.0,7234.0,2012.0,11578.0,15757.0,2019-07-21,18:00:00,16.8
2019-07-22,06 - 07,878.0,1333.0,6259.0,1860.0,10330.0,15703.0,2019-07-22,06:00:00,17.2
2019-07-22,18 - 19,956.0,1577.0,7796.0,2317.0,12646.0,15485.0,2019-07-22,18:00:00,21.6
2019-07-23,06 - 07,888.0,1380.0,6347.0,1762.0,10377.0,15649.0,2019-07-23,06:00:00,17.4
2019-07-23,18 - 19,970.0,1586.0,7706.0,2225.0,12487.0,16471.0,2019-07-23,18:00:00,21.5
2019-07-24,06 - 07,907.0,1242.0,6340.0,1733.0,10222.0,15829.0,2019-07-24,06:00:00,21.1
2019-07-24,18 - 19,1032.0,1631.0,7717.0,2228.0,12608.0,16413.0,2019-07-24,18:00:00,24.0
2019-07-25,06 - 07,852.0,1294.0,6365.0,1728.0,10239.0,14308.0,2019-07-25,06:00:00,23.4
2019-07-25,18 - 19,980.0,1628.0,7999.0,2249.0,12856.0,16521.0,2019-07-25,18:00:00,26.2
2019-07-26,06 - 07,924.0,1273.0,6487.0,1732.0,10416.0,12984.0,2019-07-26,06:00:00,24.1
2019-07-26,18 - 19,1118.0,1499.0,7846.0,2082.0,12545.0,16990.0,2019-07-26,18:00:00,23.7
2019-07-27,06 - 07,846.0,1238.0,5891.0,1540.0,9515.0,16669.0,2019-07-27,06:00:00,22.3
2019-07-27,18 - 19,997.0,1408.0,7184.0,2067.0,11656.0,16959.0,2019-07-27,18:00:00,25.3
2019-07-28,06 - 07,854.0,1103.0,6033.0,1589.0,9579.0,16477.0,2019-07-28,06:00:00,23.7
2019-07-28,18 - 19,1012.0,1419.0,7408.0,2087.0,11926.0,16945.0,2019-07-28,18:00:00,27.5
2019-07-29,06 - 07,920.0,1257.0,6217.0,1806.0,10200.0,16951.0,2019-07-29,06:00:00,21.3
2019-07-29,18 - 19,955.0,1437.0,7990.0,2332.0,12714.0,17585.0,2019-07-29,18:00:00,21.2
2019-07-30,06 - 07,802.0,1429.0,6415.0,1812.0,10458.0,17283.0,2019-07-30,06:00:00,12.4
2019-07-30,18 - 19,882.0,1550.0,7941.0,2274.0,12647.0,17406.0,2019-07-30,18:00:00,14.6
2019-07-31,06 - 07,943.0,1247.0,6614.0,1794.0,10598.0,17097.0,2019-07-31,06:00:00,13.5
2019-07-31,18 - 19,973.0,1590.0,8042.0,2270.0,12875.0,18217.0,2019-07-31,18:00:00,14.9
2019-08-01,06 - 07,895.0,1418.0,6812.0,1824.0,10949.0,16547.0,2019-08-01,06:00:00,13.1
2019-08-01,18 - 19,1024.0,1605.0,7824.0,2264.0,12717.0,17497.0,2019-08-01,18:00:00,17.5
2019-08-02,06 - 07,901.0,1124.0,6613.0,1830.0,10468.0,16002.0,2019-08-02,06:00:00,16.1
2019-08-02,18 - 19,1016.0,1518.0,7678.0,2103.0,12315.0,17920.0,2019-08-02,18:00:00,20.0
2019-08-03,06 - 07,893.0,1312.0,5832.0,1496.0,9533.0,16979.0,2019-08-03,06:00:00,14.5
2019-08-03,18 - 19,1027.0,1444.0,7097.0,1960.0,11528.0,16625.0,2019-08-03,18:00:00,16.9
2019-08-04,06 - 07,839.0,1299.0,5810.0,1439.0,9387.0,17173.0,2019-08-04,06:00:00,12.0
2019-08-04,18 - 19,915.0,1451.0,7360.0,2010.0,11736.0,17781.0,2019-08-04,18:00:00,16.9
2019-08-05,06 - 07,975.0,1505.0,7027.0,1917.0,11424.0,17497.0,2019-08-05,06:00:00,16.5
2019-08-05,18 - 19,1049.0,1631.0,8368.0,2396.0,13444.0,17315.0,2019-08-05,18:00:00,19.0
2019-08-06,06 - 07,925.0,1427.0,6974.0,1936.0,11262.0,17445.0,2019-08-06,06:00:00,16.8
2019-08-06,18 - 19,1027.0,1593.0,8206.0,2414.0,13240.0,17307.0,2019-08-06,18:00:00,19.6
2019-08-07,06 - 07,882.0,1441.0,7217.0,2041.0,11581.0,17497.0,2019-08-07,06:00:00,16.8
2019-08-07,18 - 19,1007.0,1609.0,8430.0,2411.0,13457.0,17474.0,2019-08-07,18:00:00,19.9
2019-08-08,06 - 07,961.0,1394.0,7227.0,1987.0,11569.0,14513.0,2019-08-08,06:00:00,17.2
2019-08-08,18 - 19,1005.0,1497.0,8168.0,2496.0,13166.0,15789.0,2019-08-08,18:00:00,17.4
2019-08-09,06 - 07,991.0,1466.0,7451.0,2067.0,11975.0,13891.0,2019-08-09,06:00:00,16.0
2019-08-09,18 - 19,1083.0,1526.0,8202.0,2259.0,13070.0,16372.0,2019-08-09,18:00:00,19.2
2019-08-10,06 - 07,867.0,1127.0,6089.0,1559.0,9642.0,17085.0,2019-08-10,06:00:00,16.6
2019-08-10,18 - 19,909.0,1505.0,7848.0,2323.0,12585.0,17071.0,2019-08-10,18:00:00,16.4
2019-08-11,06 - 07,851.0,1161.0,6055.0,1626.0,9693.0,17115.0,2019-08-11,06:00:00,17.0
2019-08-11,18 - 19,951.0,1462.0,7796.0,2177.0,12386.0,17517.0,2019-08-11,18:00:00,16.8
2019-08-12,06 - 07,940.0,1477.0,7494.0,2200.0,12111.0,16820.0,2019-08-12,06:00:00,17.0
2019-08-12,18 - 19,988.0,1568.0,8843.0,2558.0,13957.0,17823.0,2019-08-12,18:00:00,18.3
2019-08-13,06 - 07,897.0,1377.0,7681.0,2151.0,12106.0,16268.0,2019-08-13,06:00:00,15.6
2019-08-13,18 - 19,965.0,1709.0,8652.0,2620.0,13946.0,16014.0,2019-08-13,18:00:00,18.8
2019-08-14,06 - 07,978.0,1117.0,7570.0,2224.0,11889.0,16492.0,2019-08-14,06:00:00,14.6
2019-08-14,18 - 19,962.0,1660.0,8751.0,2485.0,13858.0,16506.0,2019-08-14,18:00:00,14.9
2019-08-15,06 - 07,976.0,1382.0,7742.0,2236.0,12336.0,14853.0,2019-08-15,06:00:00,14.3
2019-08-15,18 - 19,965.0,1666.0,8817.0,2573.0,14021.0,16722.0,2019-08-15,18:00:00,18.0
2019-08-16,06 - 07,953.0,1441.0,7562.0,2240.0,12196.0,12892.0,2019-08-16,06:00:00,17.2
2019-08-16,18 - 19,1139.0,1551.0,8429.0,2441.0,13560.0,16281.0,2019-08-16,18:00:00,18.8
2019-08-17,06 - 07,987.0,1308.0,6226.0,1593.0,10114.0,17193.0,2019-08-17,06:00:00,16.9
2019-08-17,18 - 19,956.0,1510.0,7881.0,2285.0,12632.0,16759.0,2019-08-17,18:00:00,17.9
2019-08-18,06 - 07,976.0,1189.0,6203.0,1642.0,10010.0,15833.0,2019-08-18,06:00:00,17.3
2019-08-18,18 - 19,1076.0,1629.0,8112.0,2385.0,13202.0,16158.0,2019-08-18,18:00:00,18.3
2019-08-19,06 - 07,1102.0,1532.0,7618.0,2208.0,12460.0,16081.0,2019-08-19,06:00:00,14.7
2019-08-19,18 - 19,1132.0,1553.0,8722.0,2564.0,13971.0,16355.0,2019-08-19,18:00:00,18.2
2019-08-20,06 - 07,1069.0,1310.0,7848.0,2242.0,12469.0,16272.0,2019-08-20,06:00:00,15.7
2019-08-20,18 - 19,1090.0,1689.0,8651.0,2602.0,14032.0,15957.0,2019-08-20,18:00:00,17.4
2019-08-21,06 - 07,782.0,1524.0,8224.0,2145.0,12675.0,16308.0,2019-08-21,06:00:00,15.1
2019-08-21,18 - 19,1060.0,1650.0,8941.0,2461.0,14112.0,15127.0,2019-08-21,18:00:00,17.3
2019-08-22,06 - 07,1083.0,1555.0,7886.0,2156.0,12680.0,13175.0,2019-08-22,06:00:00,13.9
2019-08-22,18 - 19,1136.0,1581.0,9279.0,2433.0,14429.0,14090.0,2019-08-22,18:00:00,18.0
2019-08-23,06 - 07,1055.0,1503.0,7801.0,2129.0,12488.0,10939.0,2019-08-23,06:00:00,15.7
2019-08-23,18 - 19,1073.0,1648.0,8519.0,2396.0,13636.0,13571.0,2019-08-23,18:00:00,17.3
2019-08-24,06 - 07,983.0,1305.0,6456.0,1675.0,10419.0,15286.0,2019-08-24,06:00:00,15.7
2019-08-24,18 - 19,1068.0,1519.0,7699.0,2059.0,12345.0,16098.0,2019-08-24,18:00:00,19.3
2019-08-25,06 - 07,867.0,986.0,6236.0,1562.0,9651.0,15902.0,2019-08-25,06:00:00,16.2
2019-08-25,18 - 19,931.0,1359.0,8375.0,2206.0,12871.0,14962.0,2019-08-25,18:00:00,19.3
2019-08-26,06 - 07,1271.0,1533.0,8190.0,2114.0,13108.0,16173.0,2019-08-26,06:00:00,17.8
2019-08-26,18 - 19,1043.0,1662.0,9282.0,2607.0,14594.0,16153.0,2019-08-26,18:00:00,22.8
2019-08-27,06 - 07,912.0,1299.0,7862.0,2097.0,12170.0,16391.0,2019-08-27,06:00:00,19.0
2019-08-27,18 - 19,1152.0,1717.0,9419.0,2640.0,14928.0,17026.0,2019-08-27,18:00:00,21.8
2019-08-28,06 - 07,1056.0,1481.0,7939.0,2133.0,12609.0,16828.0,2019-08-28,06:00:00,19.3
2019-08-28,18 - 19,1159.0,1518.0,9138.0,2614.0,14429.0,15630.0,2019-08-28,18:00:00,21.5
2019-08-29,06 - 07,1072.0,1559.0,7951.0,2180.0,12762.0,13811.0,2019-08-29,06:00:00,19.4
2019-08-29,18 - 19,1092.0,1486.0,9193.0,2547.0,14318.0,15256.0,2019-08-29,18:00:00,20.1
2019-08-30,06 - 07,1343.0,1837.0,8252.0,2111.0,13543.0,13129.0,2019-08-30,06:00:00,15.8
2019-08-30,18 - 19,1135.0,1544.0,8693.0,2460.0,13832.0,15379.0,2019-08-30,18:00:00,18.8
2019-08-31,06 - 07,926.0,1161.0,6553.0,1726.0,10366.0,15454.0,2019-08-31,06:00:00,16.0
2019-08-31,18 - 19,1013.0,1513.0,8185.0,2172.0,12883.0,15716.0,2019-08-31,18:00:00,19.9
2019-09-01,06 - 07,921.0,816.0,6280.0,1730.0,9747.0,16794.0,2019-09-01,06:00:00,19.6
2019-09-01,18 - 19,1090.0,1454.0,8419.0,2377.0,13340.0,16389.0,2019-09-01,18:00:00,19.6
2019-09-02,06 - 07,1270.0,1409.0,8123.0,2064.0,12866.0,16582.0,2019-09-02,06:00:00,14.3
2019-09-02,18 - 19,1157.0,1768.0,9050.0,2594.0,14569.0,16171.0,2019-09-02,18:00:00,16.6
2019-09-03,06 - 07,1143.0,1343.0,8242.0,2249.0,12977.0,16104.0,2019-09-03,06:00:00,12.5
2019-09-03,18 - 19,1089.0,1709.0,9053.0,2656.0,14507.0,15959.0,2019-09-03,18:00:00,15.7
2019-09-04,06 - 07,1081.0,1415.0,8404.0,2262.0,13162.0,15879.0,2019-09-04,06:00:00,13.2
2019-09-04,18 - 19,1069.0,1638.0,9686.0,2704.0,15097.0,15645.0,2019-09-04,18:00:00,14.0
2019-09-05,06 - 07,909.0,1610.0,8462.0,2146.0,13127.0,13370.0,2019-09-05,06:00:00,14.8
2019-09-05,18 - 19,1145.0,1645.0,9484.0,2648.0,14922.0,14790.0,2019-09-05,18:00:00,13.8
2019-09-06,06 - 07,1071.0,1380.0,8593.0,2328.0,13372.0,11938.0,2019-09-06,06:00:00,11.0
2019-09-06,18 - 19,1147.0,1544.0,8932.0,2412.0,14035.0,15578.0,2019-09-06,18:00:00,14.4
2019-09-07,06 - 07,1084.0,1414.0,6890.0,1848.0,11236.0,17972.0,2019-09-07,06:00:00,13.2
2019-09-07,18 - 19,1033.0,1638.0,8260.0,2130.0,13061.0,17734.0,2019-09-07,18:00:00,14.8
2019-09-08,06 - 07,992.0,1382.0,6797.0,1632.0,10803.0,16855.0,2019-09-08,06:00:00,13.3
2019-09-08,18 - 19,1124.0,1634.0,8674.0,2272.0,13704.0,15815.0,2019-09-08,18:00:00,14.7
2019-09-09,06 - 07,1198.0,1704.0,8344.0,2254.0,13500.0,16711.0,2019-09-09,06:00:00,14.6
2019-09-09,18 - 19,1085.0,1731.0,9356.0,2593.0,14765.0,15382.0,2019-09-09,18:00:00,15.8
2019-09-10,06 - 07,1137.0,1639.0,8280.0,2293.0,13349.0,15802.0,2019-09-10,06:00:00,16.9
2019-09-10,18 - 19,1096.0,1595.0,9182.0,2678.0,14551.0,16202.0,2019-09-10,18:00:00,16.4
2019-09-11,06 - 07,1084.0,1661.0,8095.0,2282.0,13122.0,16813.0,2019-09-11,06:00:00,14.6
2019-09-11,18 - 19,956.0,1559.0,9319.0,2620.0,14454.0,15857.0,2019-09-11,18:00:00,15.7
2019-09-12,06 - 07,1067.0,1567.0,8171.0,2431.0,13236.0,14211.0,2019-09-12,06:00:00,14.8
2019-09-12,18 - 19,1179.0,1289.0,8981.0,2676.0,14125.0,15096.0,2019-09-12,18:00:00,16.1
2019-09-13,06 - 07,1083.0,1425.0,8103.0,2216.0,12827.0,12289.0,2019-09-13,06:00:00,13.3
2019-09-13,18 - 19,943.0,1783.0,8781.0,2561.0,14068.0,16002.0,2019-09-13,18:00:00,15.2
2019-09-14,06 - 07,1092.0,1368.0,7011.0,1909.0,11380.0,15379.0,2019-09-14,06:00:00,10.6
2019-09-14,18 - 19,1060.0,1933.0,8174.0,2344.0,13511.0,16886.0,2019-09-14,18:00:00,14.0
2019-09-15,06 - 07,965.0,1588.0,6848.0,1840.0,11241.0,15453.0,2019-09-15,06:00:00,11.7
