Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction
08-05-2020,01 - 02,917.0,1771.0,8303.0,2069.0,13060.0,14069.0
08-05-2020,02 - 03,857.0,1700.0,8202.0,2029.0,12788.0,14127.0
08-05-2020,03 - 04,962.0,1614.0,8189.0,1997.0,12762.0,13996.0
08-05-2020,04 - 05,963.0,1609.0,8202.0,2016.0,12790.0,13957.0
08-05-2020,05 - 06,962.0,1623.0,8367.0,2106.0,13058.0,14233.0
08-05-2020,06 - 07,1056.0,1715.0,9225.0,2396.0,14392.0,14675.0
08-05-2020,07 - 08,1140.0,1762.0,9935.0,2663.0,15500.0,15105.0
08-05-2020,08 - 09,1098.0,1987.0,10137.0,2727.0,15949.0,15542.0
08-05-2020,09 - 10,1143.0,1898.0,10031.0,2756.0,15828.0,15590.0
08-05-2020,10 - 11,1135.0,1885.0,9801.0,2759.0,15580.0,15416.0
08-05-2020,11 - 12,1063.0,1763.0,9845.0,2713.0,15384.0,15324.0
08-05-2020,12 - 13,1108.0,1643.0,9755.0,2669.0,15175.0,15103.0
08-05-2020,13 - 14,1132.0,1687.0,9418.0,2572.0,14809.0,15004.0
08-05-2020,14 - 15,1055.0,1616.0,9126.0,2498.0,14295.0,14804.0
08-05-2020,15 - 16,1033.0,1528.0,9051.0,2447.0,14059.0,14850.0
08-05-2020,16 - 17,1120.0,1537.0,8950.0,2341.0,13948.0,15018.0
08-05-2020,17 - 18,1273.0,1641.0,9086.0,2417.0,14417.0,15115.0
08-05-2020,18 - 19,1258.0,1585.0,9055.0,2379.0,14277.0,15283.0
08-05-2020,19 - 20,1197.0,1726.0,8914.0,2338.0,14175.0,15325.0
08-05-2020,20 - 21,1031.0,1650.0,8810.0,2397.0,13888.0,15542.0
08-05-2020,21 - 22,959.0,1621.0,8918.0,2430.0,13928.0,15310.0
08-05-2020,22 - 23,1266.0,1560.0,8668.0,2328.0,13822.0,14484.0
08-05-2020,23 - 00,1076.0,1590.0,8304.0,2171.0,13141.0,13765.0
09-05-2020,00 - 01,869.0,1621.0,7990.0,2034.0,12514.0,13440.0
09-05-2020,01 - 02,941.0,1559.0,7913.0,1985.0,12398.0,13139.0
09-05-2020,02 - 03,915.0,1575.0,7855.0,1960.0,12305.0,13130.0
09-05-2020,03 - 04,889.0,1650.0,7781.0,1961.0,12281.0,13112.0
09-05-2020,04 - 05,838.0,1522.0,7708.0,1923.0,11991.0,12830.0
09-05-2020,05 - 06,719.0,1561.0,7743.0,1883.0,11906.0,13018.0
09-05-2020,06 - 07,775.0,1878.0,7825.0,1919.0,12397.0,13321.0
09-05-2020,07 - 08,932.0,1733.0,8033.0,2058.0,12756.0,13771.0
09-05-2020,08 - 09,1029.0,1679.0,8360.0,2180.0,13248.0,14186.0
09-05-2020,09 - 10,1122.0,1777.0,8610.0,2230.0,13739.0,14346.0
09-05-2020,10 - 11,1075.0,1828.0,8672.0,2227.0,13802.0,14460.0
09-05-2020,11 - 12,1013.0,1816.0,8634.0,2238.0,13701.0,14500.0
09-05-2020,12 - 13,927.0,1668.0,8487.0,2197.0,13279.0,14541.0
09-05-2020,13 - 14,916.0,1636.0,8327.0,2125.0,13004.0,14545.0
09-05-2020,14 - 15,992.0,1625.0,8312.0,2062.0,12991.0,14634.0
09-05-2020,15 - 16,1047.0,1672.0,8248.0,2003.0,12970.0,14976.0
09-05-2020,16 - 17,1143.0,1675.0,8272.0,2025.0,13115.0,15118.0
09-05-2020,17 - 18,1055.0,1754.0,8493.0,2117.0,13419.0,15220.0
09-05-2020,18 - 19,1151.0,1680.0,8796.0,2171.0,13798.0,15542.0
09-05-2020,19 - 20,1061.0,1654.0,8714.0,2157.0,13586.0,15496.0
09-05-2020,20 - 21,1037.0,1808.0,8813.0,2136.0,13794.0,15549.0
09-05-2020,21 - 22,1164.0,1849.0,8579.0,2145.0,13737.0,15577.0
09-05-2020,22 - 23,956.0,1713.0,8411.0,2117.0,13197.0,14640.0
09-05-2020,23 - 00,729.0,1600.0,8182.0,2028.0,12539.0,13615.0
10-05-2020,00 - 01,699.0,1588.0,7972.0,1982.0,12241.0,13230.0
10-05-2020,01 - 02,797.0,1747.0,7642.0,1939.0,12125.0,13028.0
10-05-2020,02 - 03,753.0,1791.0,7499.0,1919.0,11962.0,12746.0
10-05-2020,03 - 04,816.0,1839.0,7402.0,1931.0,11988.0,12669.0
10-05-2020,04 - 05,997.0,1823.0,7212.0,1872.0,11904.0,13591.0
10-05-2020,05 - 06,937.0,1762.0,7039.0,1746.0,11484.0,15560.0
10-05-2020,06 - 07,985.0,1776.0,7088.0,1723.0,11572.0,16636.0
10-05-2020,07 - 08,990.0,1745.0,7379.0,1835.0,11949.0,16751.0
10-05-2020,08 - 09,1095.0,1743.0,7788.0,2068.0,12694.0,16736.0
10-05-2020,09 - 10,1102.0,1604.0,8133.0,2147.0,12986.0,17002.0
10-05-2020,10 - 11,1105.0,1639.0,8355.0,2259.0,13358.0,17522.0
10-05-2020,11 - 12,1089.0,1851.0,8600.0,2298.0,13838.0,17635.0
10-05-2020,12 - 13,1135.0,1742.0,8784.0,2268.0,13929.0,17687.0
10-05-2020,13 - 14,1015.0,1654.0,8667.0,2244.0,13580.0,17502.0
10-05-2020,14 - 15,966.0,1484.0,8537.0,2190.0,13177.0,17567.0
10-05-2020,15 - 16,974.0,1732.0,8532.0,2115.0,13353.0,17578.0
10-05-2020,16 - 17,555.0,1686.0,8548.0,2163.0,12952.0,17649.0
10-05-2020,17 - 18,898.0,1829.0,8965.0,2227.0,13919.0,17391.0
10-05-2020,18 - 19,861.0,1698.0,9102.0,2196.0,13857.0,17624.0
10-05-2020,19 - 20,905.0,1609.0,9050.0,2241.0,13805.0,17359.0
10-05-2020,20 - 21,814.0,1628.0,8828.0,2189.0,13459.0,17163.0
10-05-2020,21 - 22,956.0,1788.0,8743.0,2231.0,13718.0,16852.0
10-05-2020,22 - 23,969.0,1639.0,8721.0,2152.0,13481.0,16285.0
10-05-2020,23 - 00,807.0,1557.0,8310.0,2022.0,12696.0,15302.0
11-05-2020,00 - 01,756.0,1518.0,8329.0,1865.0,12468.0,14918.0
11-05-2020,01 - 02,728.0,1352.0,8371.0,1848.0,12299.0,14802.0
11-05-2020,02 - 03,795.0,1490.0,8544.0,1793.0,12622.0,14544.0
11-05-2020,03 - 04,716.0,1506.0,8541.0,1867.0,12630.0,14201.0
11-05-2020,04 - 05,724.0,1485.0,8518.0,1928.0,12655.0,14797.0
11-05-2020,05 - 06,814.0,1537.0,8861.0,2049.0,13261.0,16118.0
11-05-2020,06 - 07,1039.0,1892.0,9824.0,2475.0,15230.0,16836.0
11-05-2020,07 - 08,958.0,2026.0,10711.0,2788.0,16483.0,16933.0
11-05-2020,08 - 09,1127.0,2080.0,10762.0,2869.0,16838.0,17126.0
11-05-2020,09 - 10,1055.0,2010.0,10730.0,2936.0,16731.0,17249.0
11-05-2020,10 - 11,1002.0,1801.0,10547.0,2999.0,16349.0,17311.0
11-05-2020,11 - 12,880.0,1606.0,10441.0,2923.0,15850.0,17155.0
11-05-2020,12 - 13,962.0,1595.0,10258.0,2884.0,15699.0,17075.0
11-05-2020,13 - 14,945.0,1436.0,10047.0,2843.0,15271.0,16900.0
11-05-2020,14 - 15,998.0,1643.0,9863.0,2751.0,15255.0,16762.0
11-05-2020,15 - 16,1199.0,1938.0,9803.0,2703.0,15643.0,16662.0
11-05-2020,16 - 17,1139.0,1895.0,9588.0,2644.0,15266.0,16757.0
11-05-2020,17 - 18,985.0,1613.0,9770.0,2672.0,15040.0,16887.0
11-05-2020,18 - 19,995.0,1788.0,9736.0,2641.0,15160.0,16889.0
11-05-2020,19 - 20,1021.0,1892.0,9681.0,2573.0,15167.0,16769.0
11-05-2020,20 - 21,1213.0,1915.0,9693.0,2579.0,15400.0,16502.0
11-05-2020,21 - 22,1122.0,1972.0,9749.0,2618.0,15461.0,15928.0
11-05-2020,22 - 23,977.0,1836.0,9370.0,2492.0,14675.0,15451.0
11-05-2020,23 - 00,986.0,1564.0,8888.0,2320.0,13758.0,14896.0
12-05-2020,00 - 01,964.0,1600.0,8716.0,2285.0,13565.0,14695.0
12-05-2020,01 - 02,1005.0,1914.0,8615.0,2267.0,13801.0,14604.0
12-05-2020,02 - 03,870.0,1703.0,8756.0,2269.0,13598.0,14523.0
12-05-2020,03 - 04,822.0,1580.0,8852.0,2332.0,13586.0,14770.0
12-05-2020,04 - 05,915.0,1667.0,8806.0,2319.0,13707.0,15488.0
12-05-2020,05 - 06,1055.0,1811.0,8902.0,2416.0,14184.0,16795.0
12-05-2020,06 - 07,1176.0,1967.0,9553.0,2638.0,15334.0,17913.0
12-05-2020,07 - 08,1128.0,1904.0,10127.0,2934.0,16093.0,18087.0
12-05-2020,08 - 09,1046.0,1834.0,10047.0,2873.0,15800.0,18054.0
12-05-2020,09 - 10,1048.0,1767.0,9871.0,2778.0,15464.0,18212.0
12-05-2020,10 - 11,1063.0,1681.0,9964.0,2795.0,15503.0,18175.0
12-05-2020,11 - 12,1098.0,1721.0,10034.0,2847.0,15700.0,18128.0
12-05-2020,12 - 13,1034.0,1739.0,9967.0,2872.0,15612.0,17969.0
12-05-2020,13 - 14,1057.0,1761.0,9773.0,2871.0,15462.0,18107.0
12-05-2020,14 - 15,986.0,1732.0,9703.0,2882.0,15303.0,17983.0
12-05-2020,15 - 16,1042.0,1724.0,9907.0,2909.0,15582.0,17507.0
12-05-2020,16 - 17,1060.0,1882.0,9937.0,2893.0,15772.0,17433.0
12-05-2020,17 - 18,1178.0,1920.0,10203.0,3038.0,16339.0,17532.0
12-05-2020,18 - 19,1169.0,1827.0,10169.0,3026.0,16191.0,17379.0
12-05-2020,19 - 20,1161.0,1674.0,10020.0,2883.0,15738.0,17179.0
12-05-2020,20 - 21,1287.0,1824.0,10078.0,2694.0,15883.0,17220.0
12-05-2020,21 - 22,1229.0,1951.0,9955.0,2747.0,15882.0,17234.0
12-05-2020,22 - 23,1157.0,1967.0,9578.0,2682.0,15384.0,16386.0
12-05-2020,23 - 00,1124.0,1916.0,9090.0,2523.0,14653.0,15933.0
13-05-2020,00 - 01,1207.0,1722.0,8733.0,2422.0,14084.0,15511.0
13-05-2020,01 - 02,1097.0,1749.0,8674.0,2415.0,13935.0,15318.0
13-05-2020,02 - 03,1110.0,1524.0,8624.0,2439.0,13697.0,15299.0
13-05-2020,03 - 04,1149.0,1517.0,8670.0,2390.0,13726.0,15110.0
13-05-2020,04 - 05,1117.0,1482.0,8773.0,2399.0,13771.0,15414.0
13-05-2020,05 - 06,1161.0,1425.0,9070.0,2477.0,14133.0,16030.0
13-05-2020,06 - 07,1170.0,1743.0,10011.0,2833.0,15757.0,16125.0
13-05-2020,07 - 08,1127.0,1940.0,10820.0,3083.0,16970.0,16725.0
13-05-2020,08 - 09,1118.0,1925.0,11079.0,3127.0,17249.0,16859.0
13-05-2020,09 - 10,1021.0,1879.0,11145.0,3006.0,17051.0,16825.0
13-05-2020,10 - 11,1001.0,1815.0,11065.0,2931.0,16812.0,16917.0
13-05-2020,11 - 12,1032.0,1738.0,10955.0,2878.0,16603.0,16874.0
13-05-2020,12 - 13,1044.0,1653.0,10894.0,2804.0,16395.0,16742.0
13-05-2020,13 - 14,1020.0,1695.0,10703.0,2751.0,16169.0,16560.0
13-05-2020,14 - 15,1087.0,1529.0,10408.0,2698.0,15722.0,16334.0
13-05-2020,15 - 16,1064.0,1466.0,10168.0,2638.0,15336.0,16277.0
13-05-2020,16 - 17,1099.0,1689.0,9992.0,2618.0,15398.0,16171.0
13-05-2020,17 - 18,1060.0,1545.0,10022.0,2677.0,15304.0,16602.0
13-05-2020,18 - 19,1033.0,1543.0,9774.0,2643.0,14993.0,16848.0
13-05-2020,19 - 20,1097.0,1679.0,9768.0,2645.0,15189.0,16692.0
13-05-2020,20 - 21,1106.0,1782.0,9790.0,2661.0,15339.0,16743.0
13-05-2020,21 - 22,1114.0,1784.0,9858.0,2665.0,15421.0,16878.0
13-05-2020,22 - 23,1105.0,1711.0,9620.0,2559.0,14995.0,16584.0
13-05-2020,23 - 00,1012.0,1651.0,9146.0,2397.0,14206.0,16030.0
14-05-2020,00 - 01,1044.0,1648.0,8951.0,2327.0,13970.0,15663.0
14-05-2020,01 - 02,1066.0,1848.0,8915.0,2366.0,14195.0,15646.0
14-05-2020,02 - 03,1137.0,1696.0,8817.0,2367.0,14017.0,15638.0
14-05-2020,03 - 04,1120.0,1615.0,9024.0,2397.0,14156.0,15734.0
14-05-2020,04 - 05,1091.0,1693.0,8916.0,2371.0,14071.0,16351.0
14-05-2020,05 - 06,1113.0,1737.0,9105.0,2379.0,14334.0,16647.0
14-05-2020,06 - 07,1076.0,1835.0,9713.0,2572.0,15196.0,17236.0
14-05-2020,07 - 08,998.0,1937.0,10377.0,2831.0,16143.0,17628.0
14-05-2020,08 - 09,951.0,1860.0,10317.0,2824.0,15952.0,17603.0
14-05-2020,09 - 10,1041.0,1801.0,9997.0,2707.0,15546.0,17761.0
14-05-2020,10 - 11,1089.0,1729.0,9750.0,2751.0,15319.0,17685.0
14-05-2020,11 - 12,1052.0,1679.0,9824.0,2714.0,15269.0,17379.0
14-05-2020,12 - 13,1018.0,1627.0,9972.0,2703.0,15320.0,17114.0
14-05-2020,13 - 14,966.0,1464.0,9767.0,2681.0,14878.0,16879.0
14-05-2020,14 - 15,950.0,1632.0,9425.0,2607.0,14614.0,16469.0
14-05-2020,15 - 16,902.0,1671.0,9489.0,2547.0,14609.0,16134.0
14-05-2020,16 - 17,988.0,1593.0,9532.0,2492.0,14605.0,15912.0
14-05-2020,17 - 18,953.0,1743.0,9736.0,2502.0,14934.0,15735.0
14-05-2020,18 - 19,969.0,1691.0,9642.0,2474.0,14776.0,15437.0
14-05-2020,19 - 20,1016.0,1625.0,9666.0,2459.0,14766.0,15339.0
14-05-2020,20 - 21,1034.0,1701.0,9476.0,2577.0,14788.0,15333.0
14-05-2020,21 - 22,1257.0,1812.0,9345.0,2532.0,14946.0,15259.0
14-05-2020,22 - 23,1077.0,1736.0,9024.0,2398.0,14235.0,14939.0
14-05-2020,23 - 00,969.0,1637.0,8554.0,2164.0,13324.0,14057.0
15-05-2020,00 - 01,936.0,1594.0,8208.0,2049.0,12787.0,13644.0
15-05-2020,01 - 02,884.0,1507.0,8018.0,1975.0,12384.0,13615.0
15-05-2020,02 - 03,848.0,1430.0,8044.0,1994.0,12316.0,13499.0
15-05-2020,03 - 04,1004.0,1362.0,8103.0,2059.0,12528.0,13537.0
15-05-2020,04 - 05,912.0,1407.0,8090.0,2106.0,12515.0,13585.0
15-05-2020,05 - 06,937.0,1620.0,8335.0,2254.0,13146.0,14258.0
15-05-2020,06 - 07,1071.0,1789.0,9109.0,2609.0,14578.0,14790.0
15-05-2020,07 - 08,1090.0,1793.0,9897.0,2856.0,15636.0,14982.0
15-05-2020,08 - 09,984.0,1706.0,9953.0,2937.0,15580.0,15188.0
15-05-2020,09 - 10,918.0,1774.0,9778.0,2950.0,15420.0,15209.0
15-05-2020,10 - 11,978.0,1704.0,9677.0,3006.0,15365.0,15127.0
15-05-2020,11 - 12,964.0,1751.0,9583.0,2921.0,15219.0,15043.0
15-05-2020,12 - 13,1147.0,1806.0,9479.0,2766.0,15198.0,14913.0
15-05-2020,13 - 14,1062.0,1826.0,9222.0,2719.0,14829.0,15188.0
15-05-2020,14 - 15,1053.0,1675.0,9084.0,2672.0,14484.0,15381.0
15-05-2020,15 - 16,970.0,1600.0,9057.0,2668.0,14295.0,15332.0
15-05-2020,16 - 17,894.0,1724.0,9003.0,2587.0,14208.0,15637.0
15-05-2020,17 - 18,1021.0,1698.0,9140.0,2581.0,14440.0,15638.0
15-05-2020,18 - 19,979.0,1584.0,9188.0,2586.0,14337.0,15499.0
15-05-2020,19 - 20,1096.0,1598.0,8929.0,2518.0,14141.0,15377.0
15-05-2020,20 - 21,1093.0,1706.0,8693.0,2483.0,13975.0,15500.0
15-05-2020,21 - 22,1046.0,1669.0,8619.0,2445.0,13779.0,15706.0
15-05-2020,22 - 23,1014.0,1655.0,8471.0,2301.0,13441.0,15595.0
15-05-2020,23 - 00,1016.0,1484.0,8042.0,2134.0,12676.0,15291.0
16-05-2020,00 - 01,993.0,1591.0,7668.0,2101.0,12353.0,15223.0
16-05-2020,01 - 02,1030.0,1706.0,7585.0,2052.0,12373.0,15036.0
16-05-2020,02 - 03,1046.0,1806.0,7592.0,1963.0,12407.0,15049.0
16-05-2020,03 - 04,972.0,1659.0,7517.0,1939.0,12087.0,14916.0
16-05-2020,04 - 05,917.0,1621.0,7319.0,1984.0,11841.0,14330.0
16-05-2020,05 - 06,990.0,1556.0,7224.0,1971.0,11741.0,14411.0
16-05-2020,06 - 07,1103.0,1593.0,7299.0,2047.0,12042.0,15445.0
16-05-2020,07 - 08,1074.0,1662.0,7489.0,2124.0,12349.0,16071.0
16-05-2020,08 - 09,1196.0,1566.0,7794.0,2253.0,12809.0,16351.0
16-05-2020,09 - 10,1010.0,1771.0,8060.0,2367.0,13208.0,16374.0
16-05-2020,10 - 11,1020.0,1754.0,8249.0,2521.0,13544.0,16293.0
16-05-2020,11 - 12,1003.0,1591.0,8298.0,2576.0,13468.0,16054.0
16-05-2020,12 - 13,1074.0,1583.0,8293.0,2569.0,13519.0,16145.0
16-05-2020,13 - 14,1011.0,1596.0,8150.0,2506.0,13263.0,15704.0
16-05-2020,14 - 15,1112.0,1522.0,8034.0,2527.0,13195.0,15548.0
16-05-2020,15 - 16,1087.0,1530.0,7982.0,2519.0,13118.0,15634.0
16-05-2020,16 - 17,1099.0,1666.0,8148.0,2510.0,13423.0,15899.0
16-05-2020,17 - 18,1055.0,1855.0,8457.0,2492.0,13859.0,16424.0
16-05-2020,18 - 19,1065.0,1837.0,8574.0,2551.0,14027.0,16830.0
16-05-2020,19 - 20,1113.0,1771.0,8484.0,2507.0,13875.0,16777.0
16-05-2020,20 - 21,1119.0,1818.0,8395.0,2492.0,13824.0,16552.0
16-05-2020,21 - 22,1017.0,1845.0,8445.0,2504.0,13811.0,16486.0
16-05-2020,22 - 23,1044.0,1784.0,8334.0,2452.0,13614.0,16023.0
16-05-2020,23 - 00,1013.0,1829.0,8097.0,2310.0,13249.0,15260.0
17-05-2020,00 - 01,1089.0,1794.0,7804.0,2152.0,12839.0,14910.0
17-05-2020,01 - 02,978.0,1759.0,7635.0,2034.0,12406.0,14783.0
17-05-2020,02 - 03,906.0,1723.0,7545.0,2022.0,12196.0,14701.0
17-05-2020,03 - 04,963.0,1686.0,7533.0,2085.0,12267.0,14713.0
17-05-2020,04 - 05,1017.0,1612.0,7317.0,2130.0,12076.0,15373.0
17-05-2020,05 - 06,962.0,1612.0,7266.0,2160.0,12000.0,17018.0
17-05-2020,06 - 07,925.0,1566.0,7407.0,2182.0,12080.0,17220.0
17-05-2020,07 - 08,896.0,1526.0,7433.0,2228.0,12083.0,16983.0
17-05-2020,08 - 09,1002.0,1547.0,7663.0,2294.0,12506.0,16893.0
17-05-2020,09 - 10,965.0,1532.0,7896.0,2375.0,12768.0,16951.0
17-05-2020,10 - 11,1051.0,1536.0,8249.0,2413.0,13249.0,16789.0
17-05-2020,11 - 12,1035.0,1476.0,8252.0,2490.0,13253.0,16498.0
17-05-2020,12 - 13,937.0,1504.0,8279.0,2468.0,13188.0,16547.0
17-05-2020,13 - 14,936.0,1467.0,8225.0,2470.0,13098.0,16245.0
17-05-2020,14 - 15,955.0,1474.0,8138.0,2466.0,13033.0,15869.0
17-05-2020,15 - 16,977.0,1536.0,8241.0,2471.0,13225.0,15857.0
17-05-2020,16 - 17,1021.0,1623.0,8402.0,2537.0,13583.0,16013.0
17-05-2020,17 - 18,1048.0,1686.0,8639.0,2597.0,13970.0,16189.0
17-05-2020,18 - 19,1113.0,1594.0,8839.0,2600.0,14146.0,16076.0
17-05-2020,19 - 20,980.0,1699.0,8924.0,2596.0,14199.0,15932.0
17-05-2020,20 - 21,1059.0,1699.0,8866.0,2564.0,14188.0,15752.0
17-05-2020,21 - 22,1064.0,1749.0,8772.0,2538.0,14123.0,15482.0
17-05-2020,22 - 23,995.0,1743.0,8638.0,2403.0,13779.0,14912.0
17-05-2020,23 - 00,923.0,1687.0,8415.0,2285.0,13310.0,14467.0
18-05-2020,00 - 01,973.0,1644.0,8216.0,2289.0,13122.0,14460.0
18-05-2020,01 - 02,1014.0,1600.0,8037.0,2268.0,12919.0,14579.0
18-05-2020,02 - 03,959.0,1579.0,8057.0,2294.0,12889.0,14610.0
18-05-2020,03 - 04,978.0,1547.0,8049.0,2283.0,12857.0,14727.0
18-05-2020,04 - 05,988.0,1557.0,8033.0,2238.0,12816.0,15217.0
18-05-2020,05 - 06,1013.0,1547.0,8252.0,2323.0,13135.0,16263.0
18-05-2020,06 - 07,1061.0,1728.0,9158.0,2695.0,14642.0,17329.0
18-05-2020,07 - 08,1126.0,1844.0,9963.0,3013.0,15946.0,17751.0
18-05-2020,08 - 09,1076.0,1749.0,10073.0,3076.0,15974.0,17211.0
18-05-2020,09 - 10,1049.0,1820.0,9893.0,2980.0,15742.0,17136.0
18-05-2020,10 - 11,990.0,1761.0,9772.0,2925.0,15448.0,17425.0
18-05-2020,11 - 12,1034.0,1806.0,9751.0,2896.0,15487.0,17170.0
18-05-2020,12 - 13,1025.0,1777.0,9720.0,2868.0,15390.0,16795.0
18-05-2020,13 - 14,977.0,1567.0,9499.0,2802.0,14845.0,16511.0
18-05-2020,14 - 15,1030.0,1593.0,9374.0,2734.0,14731.0,16486.0
18-05-2020,15 - 16,1020.0,1755.0,9301.0,2711.0,14787.0,16695.0
18-05-2020,16 - 17,1059.0,1791.0,9376.0,2703.0,14929.0,17013.0
18-05-2020,17 - 18,1110.0,1735.0,9606.0,2738.0,15189.0,16784.0
18-05-2020,18 - 19,1054.0,1451.0,9569.0,2730.0,14804.0,16496.0
18-05-2020,19 - 20,975.0,1432.0,9448.0,2688.0,14543.0,16343.0
18-05-2020,20 - 21,1064.0,1458.0,9337.0,2635.0,14494.0,16282.0
18-05-2020,21 - 22,1070.0,1665.0,9118.0,2591.0,14444.0,15910.0
18-05-2020,22 - 23,1057.0,1819.0,8786.0,2482.0,14144.0,14997.0
18-05-2020,23 - 00,1076.0,1626.0,8292.0,2288.0,13282.0,14471.0
19-05-2020,00 - 01,959.0,1508.0,8016.0,2172.0,12655.0,14206.0
19-05-2020,01 - 02,929.0,1436.0,7944.0,2145.0,12454.0,13905.0
19-05-2020,02 - 03,924.0,1403.0,7864.0,2069.0,12260.0,13703.0
19-05-2020,03 - 04,939.0,1194.0,7817.0,2018.0,11968.0,13378.0
19-05-2020,04 - 05,930.0,1382.0,7847.0,2044.0,12203.0,13787.0
19-05-2020,05 - 06,1043.0,1501.0,8193.0,2136.0,12873.0,15462.0
19-05-2020,06 - 07,1087.0,1689.0,8987.0,2461.0,14224.0,15600.0
19-05-2020,07 - 08,1068.0,1686.0,9931.0,2807.0,15492.0,15469.0
19-05-2020,08 - 09,1065.0,1612.0,10133.0,2954.0,15764.0,15533.0
19-05-2020,09 - 10,1052.0,1705.0,9995.0,2954.0,15706.0,15625.0
19-05-2020,10 - 11,1031.0,1589.0,9954.0,2961.0,15535.0,15678.0
19-05-2020,11 - 12,959.0,1750.0,9836.0,2938.0,15483.0,15657.0
19-05-2020,12 - 13,955.0,1648.0,9806.0,2742.0,15151.0,15717.0
19-05-2020,13 - 14,994.0,1574.0,9552.0,2660.0,14780.0,15622.0
19-05-2020,14 - 15,995.0,1466.0,9405.0,2615.0,14481.0,15346.0
19-05-2020,15 - 16,955.0,1502.0,9220.0,2656.0,14333.0,15404.0
19-05-2020,16 - 17,1206.0,1518.0,9198.0,2634.0,14556.0,15821.0
19-05-2020,17 - 18,1308.0,1639.0,9396.0,2608.0,14951.0,15742.0
19-05-2020,18 - 19,1101.0,1647.0,9216.0,2567.0,14531.0,15757.0
19-05-2020,19 - 20,1115.0,1667.0,9250.0,2587.0,14619.0,15676.0
19-05-2020,20 - 21,1126.0,1701.0,9240.0,2642.0,14709.0,15699.0
19-05-2020,21 - 22,1215.0,1781.0,9144.0,2560.0,14700.0,15666.0
19-05-2020,22 - 23,1130.0,1868.0,8774.0,2453.0,14225.0,14744.0
19-05-2020,23 - 00,1080.0,1694.0,8338.0,2258.0,13370.0,13749.0
20-05-2020,00 - 01,958.0,1584.0,7955.0,2177.0,12674.0,13351.0
20-05-2020,01 - 02,995.0,1463.0,7774.0,2113.0,12345.0,13341.0
20-05-2020,02 - 03,1041.0,1537.0,7714.0,2111.0,12403.0,13244.0
20-05-2020,03 - 04,1041.0,1500.0,7924.0,2157.0,12622.0,13303.0
20-05-2020,04 - 05,1066.0,1614.0,7925.0,2173.0,12778.0,13864.0
20-05-2020,05 - 06,1097.0,1683.0,8204.0,2270.0,13254.0,15063.0
20-05-2020,06 - 07,1169.0,1971.0,8950.0,2536.0,14626.0,15950.0
20-05-2020,07 - 08,1101.0,2034.0,9796.0,2804.0,15735.0,16226.0
20-05-2020,08 - 09,1016.0,1858.0,9890.0,2835.0,15599.0,15733.0
20-05-2020,09 - 10,979.0,1699.0,9648.0,2735.0,15061.0,15613.0
20-05-2020,10 - 11,997.0,1816.0,9642.0,2741.0,15196.0,15689.0
20-05-2020,11 - 12,1000.0,1736.0,9519.0,2709.0,14964.0,15754.0
20-05-2020,12 - 13,1008.0,1853.0,9434.0,2671.0,14966.0,15444.0
20-05-2020,13 - 14,1099.0,1750.0,9325.0,2588.0,14762.0,15686.0
20-05-2020,14 - 15,1100.0,1716.0,9105.0,2594.0,14515.0,15538.0
20-05-2020,15 - 16,1031.0,1680.0,8890.0,2526.0,14127.0,15398.0
20-05-2020,16 - 17,1094.0,1582.0,8807.0,2438.0,13921.0,15622.0
20-05-2020,17 - 18,1129.0,1667.0,8896.0,2485.0,14177.0,15678.0
20-05-2020,18 - 19,1127.0,1640.0,8903.0,2475.0,14145.0,15486.0
20-05-2020,19 - 20,1133.0,1772.0,8817.0,2460.0,14182.0,15313.0
20-05-2020,20 - 21,1241.0,1710.0,8838.0,2423.0,14212.0,15279.0
20-05-2020,21 - 22,1095.0,1771.0,8746.0,2422.0,14034.0,15152.0
20-05-2020,22 - 23,1128.0,1734.0,8633.0,2364.0,13859.0,14641.0
20-05-2020,23 - 00,1006.0,1550.0,8205.0,2174.0,12935.0,13630.0
21-05-2020,00 - 01,1004.0,1536.0,7900.0,2050.0,12490.0,13665.0
21-05-2020,01 - 02,1013.0,1685.0,7805.0,2040.0,12543.0,13633.0
21-05-2020,02 - 03,1019.0,1734.0,7772.0,2051.0,12576.0,13672.0
21-05-2020,03 - 04,1026.0,1705.0,7828.0,2081.0,12640.0,13804.0
21-05-2020,04 - 05,948.0,1746.0,7753.0,2059.0,12506.0,14499.0
21-05-2020,05 - 06,1021.0,1629.0,7688.0,2047.0,12385.0,15776.0
21-05-2020,06 - 07,1056.0,1614.0,7776.0,2048.0,12494.0,16825.0
21-05-2020,07 - 08,986.0,1664.0,7870.0,2117.0,12637.0,17158.0
21-05-2020,08 - 09,968.0,1727.0,8113.0,2166.0,12974.0,17246.0
21-05-2020,09 - 10,1118.0,1664.0,8234.0,2200.0,13216.0,17386.0
21-05-2020,10 - 11,1111.0,1588.0,8301.0,2200.0,13200.0,17312.0
21-05-2020,11 - 12,1023.0,1607.0,8239.0,2176.0,13045.0,17280.0
21-05-2020,12 - 13,1065.0,1545.0,8165.0,2141.0,12916.0,17065.0
21-05-2020,13 - 14,1135.0,1523.0,8003.0,2120.0,12781.0,16943.0
21-05-2020,14 - 15,953.0,1392.0,7757.0,2090.0,12192.0,16826.0
21-05-2020,15 - 16,978.0,1357.0,7716.0,2082.0,12133.0,16785.0
