,Hours,SE1,SE2,SE3,SE4,SE
16-09-2019,08 - 09,1102,1921,9858,2920,15801
16-09-2019,09 - 10,1244,1991,9711,2883,15829
16-09-2019,10 - 11,1171,1943,9637,2877,15628
16-09-2019,11 - 12,1185,1971,9664,2889,15709
16-09-2019,12 - 13,1238,2023,9638,2825,15724
16-09-2019,13 - 14,1197,1932,9608,2811,15548
16-09-2019,14 - 15,1153,1922,9709,2788,15572
16-09-2019,15 - 16,1106,1791,9673,2751,15321
16-09-2019,16 - 17,1118,1745,9626,2696,15185
16-09-2019,17 - 18,1174,1933,9908,2754,15769
16-09-2019,18 - 19,1215,1866,10049,2818,15948
16-09-2019,19 - 20,1255,1649,10103,2964,15971
16-09-2019,20 - 21,1215,1665,9780,2913,15573
16-09-2019,21 - 22,1082,1542,9046,2663,14333
16-09-2019,22 - 23,1123,1531,8420,2448,13522
16-09-2019,23 - 00,1095,1530,7975,2257,12857
17-09-2019,00 - 01,1023,1508,7632,2134,12297
17-09-2019,01 - 02,845,1408,7454,2064,11771
17-09-2019,02 - 03,893,1459,7468,2034,11854
17-09-2019,03 - 04,872,1514,7539,2031,11956
17-09-2019,04 - 05,890,1604,7821,2119,12434
17-09-2019,05 - 06,945,1574,8261,2304,13084
17-09-2019,06 - 07,865,1684,9427,2673,14649
17-09-2019,07 - 08,783,1822,10356,2923,15884
17-09-2019,08 - 09,838,1780,10538,3025,16181
17-09-2019,09 - 10,1090,2117,10297,2968,16472
17-09-2019,10 - 11,1024,2009,10120,2986,16139
17-09-2019,11 - 12,1165,2025,9976,3040,16206
17-09-2019,12 - 13,1152,1916,9813,2916,15797
17-09-2019,13 - 14,1138,1838,9657,2927,15560
17-09-2019,14 - 15,1106,1862,9594,2974,15536
17-09-2019,15 - 16,1111,1824,9639,2979,15553
17-09-2019,16 - 17,1172,1836,9689,3029,15726
17-09-2019,17 - 18,1107,1913,9912,3002,15934
17-09-2019,18 - 19,1049,1815,9942,2935,15741
17-09-2019,19 - 20,1080,1798,10068,3099,16045
17-09-2019,20 - 21,1119,1727,9813,3022,15681
17-09-2019,21 - 22,1010,1573,9302,2773,14658
17-09-2019,22 - 23,947,1555,8636,2449,13587
17-09-2019,23 - 00,1028,1299,8010,2279,12616
18-09-2019,00 - 01,1053,1399,7671,2174,12297
18-09-2019,01 - 02,1067,1385,7421,2043,11916
18-09-2019,02 - 03,1041,1414,7331,1942,11728
18-09-2019,03 - 04,1003,1404,7561,1960,11928
18-09-2019,04 - 05,974,1379,7666,1994,12013
18-09-2019,05 - 06,931,1498,8130,2167,12726
18-09-2019,06 - 07,1087,1654,9308,2522,14571
18-09-2019,07 - 08,1114,1784,10365,2881,16144
18-09-2019,08 - 09,1119,1889,10585,3056,16649
18-09-2019,09 - 10,1108,1919,10574,3075,16676
18-09-2019,10 - 11,1301,1844,10293,2985,16423
18-09-2019,11 - 12,1113,1819,10167,2923,16022
18-09-2019,12 - 13,1132,1821,10008,2822,15783
18-09-2019,13 - 14,1036,1900,9910,2745,15591
18-09-2019,14 - 15,1066,1834,9698,2688,15286
18-09-2019,15 - 16,1065,1783,9516,2632,14996
18-09-2019,16 - 17,1058,1805,9432,2631,14926
18-09-2019,17 - 18,1136,1923,9659,2766,15484
18-09-2019,18 - 19,1131,2034,9878,2810,15853
18-09-2019,19 - 20,1127,1833,10120,2847,15927
18-09-2019,20 - 21,1063,1651,10053,2768,15535
18-09-2019,21 - 22,1133,1539,9390,2580,14642
18-09-2019,22 - 23,1168,1564,8571,2363,13666
18-09-2019,23 - 00,995,1564,7962,2163,12684
19-09-2019,00 - 01,882,1471,7574,2103,12030
19-09-2019,01 - 02,819,1494,7570,2059,11942
19-09-2019,02 - 03,870,1443,7499,2042,11854
19-09-2019,03 - 04,990,1375,7472,2041,11878
19-09-2019,04 - 05,973,1261,7649,2085,11968
19-09-2019,05 - 06,917,1355,8232,2278,12782
19-09-2019,06 - 07,997,1553,9394,2624,14568
19-09-2019,07 - 08,1101,1742,10283,2899,16025
19-09-2019,08 - 09,1075,1949,10524,3025,16573
19-09-2019,09 - 10,1135,1978,10414,3036,16563
19-09-2019,10 - 11,1176,1863,10226,2971,16236
19-09-2019,11 - 12,1113,1838,10132,2872,15955
19-09-2019,12 - 13,1027,1840,10014,2770,15651
19-09-2019,13 - 14,1027,2044,9909,2795,15775
19-09-2019,14 - 15,995,1934,9738,2741,15408
19-09-2019,15 - 16,1034,1852,9652,2708,15246
19-09-2019,16 - 17,1025,2016,9767,2691,15499
19-09-2019,17 - 18,1150,2048,10006,2769,15973
19-09-2019,18 - 19,1191,1838,10126,2777,15932
19-09-2019,19 - 20,1182,1681,10404,2862,16129
19-09-2019,20 - 21,1122,1768,10199,2799,15888
19-09-2019,21 - 22,1139,1657,9775,2651,15222
19-09-2019,22 - 23,1012,1609,9192,2471,14284
19-09-2019,23 - 00,949,1609,8691,2307,13556
20-09-2019,00 - 01,1031,1615,8322,2219,13187
20-09-2019,01 - 02,974,1626,8124,2175,12899
20-09-2019,02 - 03,852,1594,8000,2175,12621
20-09-2019,03 - 04,997,1591,7945,2175,12708
20-09-2019,04 - 05,1042,1613,8063,2232,12950
20-09-2019,05 - 06,1051,1635,8553,2333,13572
20-09-2019,06 - 07,1196,1852,9721,2648,15417
20-09-2019,07 - 08,1219,1941,10440,2924,16524
20-09-2019,08 - 09,1202,2019,10504,3009,16734
20-09-2019,09 - 10,1238,2017,10428,3058,16741
20-09-2019,10 - 11,1198,1936,10332,3112,16578
20-09-2019,11 - 12,1102,1899,10069,3058,16128
20-09-2019,12 - 13,1051,1797,9836,2958,15642
20-09-2019,13 - 14,1022,1709,9578,2819,15128
20-09-2019,14 - 15,1032,1709,9354,2679,14774
20-09-2019,15 - 16,1046,1674,9247,2597,14564
20-09-2019,16 - 17,1052,1713,9247,2650,14662
20-09-2019,17 - 18,1008,1589,9373,2752,14722
20-09-2019,18 - 19,1009,1581,9438,2726,14754
20-09-2019,19 - 20,1006,1603,9334,2703,14646
20-09-2019,20 - 21,1098,1489,8932,2543,14062
20-09-2019,21 - 22,1059,1492,8321,2344,13216
20-09-2019,22 - 23,1037,1521,7850,2235,12643
20-09-2019,23 - 00,974,1367,7472,2099,11912
21-09-2019,00 - 01,989,1411,7079,1971,11450
21-09-2019,01 - 02,927,1431,6764,1896,11018
21-09-2019,02 - 03,942,1427,6715,1899,10983
21-09-2019,03 - 04,951,1395,6676,1872,10894
21-09-2019,04 - 05,979,1455,6745,1869,11048
21-09-2019,05 - 06,1007,1429,6786,1861,11083
21-09-2019,06 - 07,1044,1362,6990,1937,11333
21-09-2019,07 - 08,937,1335,7325,2043,11640
21-09-2019,08 - 09,958,1410,7658,2228,12254
21-09-2019,09 - 10,1072,1381,7956,2345,12754
21-09-2019,10 - 11,1017,1262,8050,2360,12689
21-09-2019,11 - 12,1024,1486,7981,2333,12824
21-09-2019,12 - 13,1015,1660,7906,2297,12878
21-09-2019,13 - 14,1015,1665,7887,2236,12803
21-09-2019,14 - 15,1038,1410,7711,2193,12352
21-09-2019,15 - 16,987,1462,7576,2138,12163
21-09-2019,16 - 17,934,1343,7657,2172,12106
21-09-2019,17 - 18,1115,1611,8024,2292,13042
21-09-2019,18 - 19,1066,1681,8178,2367,13292
21-09-2019,19 - 20,1163,1605,8314,2429,13511
21-09-2019,20 - 21,1001,1605,8099,2408,13113
21-09-2019,21 - 22,962,1645,7657,2225,12489
21-09-2019,22 - 23,920,1578,7294,2098,11890
21-09-2019,23 - 00,923,1529,7059,1999,11510
22-09-2019,00 - 01,875,1507,6720,1897,10999
22-09-2019,01 - 02,854,1488,6609,1909,10860
22-09-2019,02 - 03,874,1484,6658,1928,10944
22-09-2019,03 - 04,891,1466,6602,1916,10875
22-09-2019,04 - 05,898,1597,6580,1926,11001
22-09-2019,05 - 06,849,1492,6731,1910,10982
22-09-2019,06 - 07,855,1511,6950,1861,11177
22-09-2019,07 - 08,957,1474,7078,1865,11374
22-09-2019,08 - 09,1178,1521,7516,2027,12242
22-09-2019,09 - 10,1151,1656,7914,2217,12938
22-09-2019,10 - 11,1064,1708,8227,2285,13284
22-09-2019,11 - 12,991,1640,8492,2252,13375
22-09-2019,12 - 13,1023,1586,8495,2193,13297
22-09-2019,13 - 14,1023,1672,8304,2141,13140
22-09-2019,14 - 15,985,1625,8142,2077,12829
22-09-2019,15 - 16,1031,1634,8021,2029,12715
22-09-2019,16 - 17,976,1628,8148,2096,12848
22-09-2019,17 - 18,1072,1729,8448,2271,13520
22-09-2019,18 - 19,1139,1840,8693,2345,14017
22-09-2019,19 - 20,1211,1824,8975,2368,14378
22-09-2019,20 - 21,1197,1699,8862,2193,13951
22-09-2019,21 - 22,1090,1594,8379,2084,13147
22-09-2019,22 - 23,998,1585,7910,2026,12519
22-09-2019,23 - 00,956,1508,7556,1940,11960
23-09-2019,00 - 01,1003,1435,7336,1845,11619
23-09-2019,01 - 02,1042,1394,7257,1773,11466
23-09-2019,02 - 03,1048,1396,7261,1752,11457
23-09-2019,03 - 04,1039,1409,7360,1787,11595
23-09-2019,04 - 05,1023,1339,7562,1831,11755
23-09-2019,05 - 06,1130,1424,8097,2047,12698
23-09-2019,06 - 07,1206,1592,9410,2474,14682
23-09-2019,07 - 08,1213,1687,10232,2792,15924
23-09-2019,08 - 09,1176,1806,10413,2818,16213
23-09-2019,09 - 10,1203,1872,10399,2881,16355
23-09-2019,10 - 11,1172,1808,10210,2810,16000
23-09-2019,11 - 12,1187,1759,9971,2803,15720
23-09-2019,12 - 13,1197,1835,10010,2739,15781
23-09-2019,13 - 14,1128,1862,9769,2698,15457
23-09-2019,14 - 15,1050,1735,9553,2660,14998
23-09-2019,15 - 16,1062,1815,9613,2659,15149
23-09-2019,16 - 17,1079,1913,9630,2592,15214
23-09-2019,17 - 18,1070,1896,9822,2646,15434
23-09-2019,18 - 19,1079,1868,9894,2704,15545
23-09-2019,19 - 20,1121,1960,10042,2799,15922
23-09-2019,20 - 21,1067,1908,9652,2713,15340
23-09-2019,21 - 22,1087,1854,9052,2619,14612
23-09-2019,22 - 23,1061,1779,8395,2406,13641
23-09-2019,23 - 00,1077,1694,7925,2248,12944
24-09-2019,00 - 01,1007,1544,7497,2190,12238
24-09-2019,01 - 02,943,1580,7277,2079,11879
24-09-2019,02 - 03,950,1558,7277,2050,11835
24-09-2019,03 - 04,1030,1556,7319,2078,11983
24-09-2019,04 - 05,1025,1517,7368,2127,12037
24-09-2019,05 - 06,992,1590,7820,2259,12661
24-09-2019,06 - 07,1090,1785,9278,2640,14793
24-09-2019,07 - 08,1208,1836,10152,2898,16094
24-09-2019,08 - 09,1228,1786,10407,2955,16376
24-09-2019,09 - 10,1178,1828,10184,2921,16111
24-09-2019,10 - 11,1133,1803,10154,2915,16005
24-09-2019,11 - 12,1084,1767,10020,2904,15775
24-09-2019,12 - 13,1092,1850,9825,2892,15659
24-09-2019,13 - 14,1061,1783,9789,2836,15469
24-09-2019,14 - 15,1073,1803,9897,2830,15603
24-09-2019,15 - 16,1099,1793,9999,2834,15725
24-09-2019,16 - 17,1070,1808,9783,2796,15457
24-09-2019,17 - 18,1082,1776,9773,2850,15481
24-09-2019,18 - 19,1073,1800,9788,2838,15499
24-09-2019,19 - 20,1098,1885,10131,2907,16021
24-09-2019,20 - 21,1109,1847,9656,2832,15444
24-09-2019,21 - 22,1128,1779,8815,2668,14390
24-09-2019,22 - 23,917,1796,8587,2459,13759
24-09-2019,23 - 00,954,1594,8022,2262,12832
25-09-2019,00 - 01,1001,1577,7666,2084,12328
25-09-2019,01 - 02,970,1564,7577,2023,12134
25-09-2019,02 - 03,955,1519,7494,1988,11956
25-09-2019,03 - 04,891,1528,7554,1992,11965
25-09-2019,04 - 05,894,1516,7608,2013,12031
25-09-2019,05 - 06,827,1618,8298,2199,12942
25-09-2019,06 - 07,973,1871,9531,2548,14923
25-09-2019,07 - 08,1073,1890,10370,2853,16186
25-09-2019,08 - 09,991,1862,10558,2926,16337
25-09-2019,09 - 10,994,1878,10415,2936,16223
25-09-2019,10 - 11,1141,1955,10398,3008,16502
25-09-2019,11 - 12,1193,1938,10267,3038,16436
25-09-2019,12 - 13,1137,1959,10162,2994,16252
25-09-2019,13 - 14,1102,1801,10061,2960,15924
25-09-2019,14 - 15,1048,1836,10688,2910,16482
25-09-2019,15 - 16,1062,1801,10919,2895,16677
25-09-2019,16 - 17,1089,1853,9949,2808,15699
25-09-2019,17 - 18,1029,1746,9937,2794,15506
25-09-2019,18 - 19,944,1707,10013,2799,15463
25-09-2019,19 - 20,1013,1883,10016,2860,15772
25-09-2019,20 - 21,1131,1895,9914,2735,15675
25-09-2019,21 - 22,1115,1798,9343,2580,14836
25-09-2019,22 - 23,872,1655,8898,2356,13781
25-09-2019,23 - 00,926,1611,8346,2224,13107
26-09-2019,00 - 01,979,1536,7844,2130,12489
26-09-2019,01 - 02,948,1487,7663,2036,12134
26-09-2019,02 - 03,962,1395,7680,2025,12062
26-09-2019,03 - 04,985,1398,7644,2036,12063
26-09-2019,04 - 05,1085,1427,7597,2007,12116
26-09-2019,05 - 06,1019,1710,7887,2157,12773
26-09-2019,06 - 07,1171,1898,9276,2528,14873
26-09-2019,07 - 08,1114,1939,10242,2864,16159
26-09-2019,08 - 09,1057,1805,10446,2963,16271
26-09-2019,09 - 10,1137,1910,10349,2995,16391
26-09-2019,10 - 11,1099,1936,10280,2968,16283
26-09-2019,11 - 12,1101,1840,9907,2885,15733
26-09-2019,12 - 13,1143,1719,9760,2825,15447
26-09-2019,13 - 14,1059,1814,9686,2864,15423
26-09-2019,14 - 15,1024,1719,9614,2804,15161
26-09-2019,15 - 16,1050,1722,9574,2783,15129
26-09-2019,16 - 17,1055,1801,9531,2735,15122
26-09-2019,17 - 18,1079,1743,9747,2718,15287
26-09-2019,18 - 19,1057,1709,9850,2755,15371
26-09-2019,19 - 20,1049,1726,9995,2822,15592
26-09-2019,20 - 21,1016,1727,9654,2731,15128
26-09-2019,21 - 22,1126,1575,9153,2550,14404
26-09-2019,22 - 23,884,1529,8579,2319,13311
26-09-2019,23 - 00,663,1482,8115,2155,12415
27-09-2019,00 - 01,908,1400,7843,2082,12233
27-09-2019,01 - 02,962,1467,7696,2046,12171
27-09-2019,02 - 03,966,1473,7624,2017,12080
27-09-2019,03 - 04,959,1485,7615,2024,12083
27-09-2019,04 - 05,933,1447,7809,2092,12281
27-09-2019,05 - 06,1002,1607,8332,2215,13156
27-09-2019,06 - 07,1101,1800,9444,2579,14924
27-09-2019,07 - 08,1084,1779,10289,2887,16039
27-09-2019,08 - 09,1059,1812,10428,2989,16288
27-09-2019,09 - 10,1056,1746,10395,2965,16162
27-09-2019,10 - 11,1040,1748,10299,2943,16030
27-09-2019,11 - 12,1080,1709,10148,2965,15902
27-09-2019,12 - 13,1075,1682,9886,2932,15575
27-09-2019,13 - 14,1071,1617,9634,2853,15175
27-09-2019,14 - 15,1058,1614,9476,2799,14947
27-09-2019,15 - 16,1044,1506,9422,2695,14667
27-09-2019,16 - 17,1022,1645,9401,2538,14606
27-09-2019,17 - 18,1009,1642,9428,2552,14631
27-09-2019,18 - 19,1061,1603,9477,2595,14736
27-09-2019,19 - 20,1084,1708,9662,2641,15095
27-09-2019,20 - 21,1063,1731,9198,2471,14463
27-09-2019,21 - 22,1041,1533,8681,2344,13599
27-09-2019,22 - 23,971,1473,8161,2235,12840
27-09-2019,23 - 00,988,1503,7729,2084,12304
28-09-2019,00 - 01,974,1321,7395,1978,11668
28-09-2019,01 - 02,1048,1300,7188,1916,11452
28-09-2019,02 - 03,1036,1327,7099,1887,11349
28-09-2019,03 - 04,1012,1372,7114,1851,11349
28-09-2019,04 - 05,1051,1332,7076,1878,11337
28-09-2019,05 - 06,978,1377,7097,1925,11377
28-09-2019,06 - 07,927,1339,7302,1995,11563
28-09-2019,07 - 08,927,1412,7597,2046,11982
28-09-2019,08 - 09,830,1401,8038,2259,12528
28-09-2019,09 - 10,897,1506,8521,2350,13274
28-09-2019,10 - 11,1118,1642,8780,2401,13941
28-09-2019,11 - 12,1145,1511,8911,2359,13926
28-09-2019,12 - 13,1159,1507,8810,2304,13780
28-09-2019,13 - 14,1076,1552,8807,2283,13718
28-09-2019,14 - 15,1048,1728,8752,2234,13762
28-09-2019,15 - 16,1056,1695,8652,2237,13640
28-09-2019,16 - 17,1069,1590,8586,2313,13558
28-09-2019,17 - 18,1079,1546,8650,2429,13704
28-09-2019,18 - 19,981,1659,8851,2533,14024
28-09-2019,19 - 20,1013,1647,9013,2573,14246
28-09-2019,20 - 21,984,1568,8587,2369,13508
28-09-2019,21 - 22,855,1548,8237,2175,12815
28-09-2019,22 - 23,862,1465,7814,2037,12178
28-09-2019,23 - 00,1023,1383,7615,1948,11969
29-09-2019,00 - 01,1089,1434,7300,1858,11681
29-09-2019,01 - 02,1001,1448,7137,1795,11381
29-09-2019,02 - 03,953,1459,7048,1709,11169
29-09-2019,03 - 04,934,1409,7063,1755,11161
29-09-2019,04 - 05,1021,1411,6978,1765,11175
29-09-2019,05 - 06,1047,1408,7071,1856,11382
29-09-2019,06 - 07,1030,1447,7237,1963,11677
29-09-2019,07 - 08,996,1461,7405,1945,11807
29-09-2019,08 - 09,1031,1546,7893,2037,12507
29-09-2019,09 - 10,1157,1541,8175,2166,13039
29-09-2019,10 - 11,1191,1445,8465,2271,13372
29-09-2019,11 - 12,1089,1463,8655,2279,13486
29-09-2019,12 - 13,1060,1530,8585,2297,13472
29-09-2019,13 - 14,1066,1543,8501,2287,13397
29-09-2019,14 - 15,1050,1494,8447,2249,13240
29-09-2019,15 - 16,1076,1557,8443,2259,13335
29-09-2019,16 - 17,1116,1623,8487,2366,13592
29-09-2019,17 - 18,1086,1518,8832,2435,13871
29-09-2019,18 - 19,1100,1531,9368,2500,14499
29-09-2019,19 - 20,1141,1520,9637,2552,14850
29-09-2019,20 - 21,1163,1590,9092,2469,14314
29-09-2019,21 - 22,1110,1599,8717,2337,13763
29-09-2019,22 - 23,1024,1548,8198,2176,12946
29-09-2019,23 - 00,976,1282,7795,2020,12073
30-09-2019,00 - 01,939,1348,7433,1915,11635
30-09-2019,01 - 02,871,1326,7245,1870,11312
30-09-2019,02 - 03,881,1146,7219,1880,11126
30-09-2019,03 - 04,879,1219,7181,1896,11175
30-09-2019,04 - 05,871,1258,7235,1932,11296
30-09-2019,05 - 06,906,1402,7804,2108,12220
30-09-2019,06 - 07,971,1750,8937,2541,14199
30-09-2019,07 - 08,1059,1864,9825,2846,15594
30-09-2019,08 - 09,955,1779,10075,2966,15775
30-09-2019,09 - 10,1044,1923,10106,2972,16045
30-09-2019,10 - 11,1182,1832,10229,3054,16297
30-09-2019,11 - 12,1196,1786,10151,3035,16168
30-09-2019,12 - 13,1112,1933,10016,2932,15993
30-09-2019,13 - 14,1068,1860,9852,2848,15628
30-09-2019,14 - 15,1083,1740,9790,2824,15437
30-09-2019,15 - 16,1069,1700,9795,2773,15337
30-09-2019,16 - 17,1101,1853,9636,2828,15418
30-09-2019,17 - 18,1046,1949,9927,2909,15831
30-09-2019,18 - 19,1025,1884,10153,2865,15927
30-09-2019,19 - 20,1061,1862,10453,2962,16338
30-09-2019,20 - 21,1012,1752,10236,2850,15850
30-09-2019,21 - 22,971,1670,9672,2798,15111
30-09-2019,22 - 23,944,1650,9035,2622,14251
30-09-2019,23 - 00,841,1587,8447,2509,13384
01-10-2019,00 - 01,764,1535,8188,2337,12824
01-10-2019,01 - 02,791,1418,7874,2297,12380
01-10-2019,02 - 03,833,1325,7938,2242,12338
01-10-2019,03 - 04,819,1311,8000,2211,12341
01-10-2019,04 - 05,802,1408,8067,2257,12534
01-10-2019,05 - 06,895,1524,8610,2398,13427
01-10-2019,06 - 07,1016,1807,9754,2776,15353
01-10-2019,07 - 08,880,1970,10542,3031,16423
01-10-2019,08 - 09,836,1930,10753,3138,16657
01-10-2019,09 - 10,948,1790,10608,3175,16521
01-10-2019,10 - 11,951,1847,10585,3141,16524
01-10-2019,11 - 12,980,1838,10572,3086,16476
01-10-2019,12 - 13,950,1778,10263,3043,16034
01-10-2019,13 - 14,989,1630,9990,3039,15648
01-10-2019,14 - 15,1016,1566,9755,3039,15376
01-10-2019,15 - 16,979,1587,9760,2995,15321
01-10-2019,16 - 17,970,1610,9802,3006,15388
01-10-2019,17 - 18,985,1767,10053,3012,15817
01-10-2019,18 - 19,1037,1640,10244,3007,15928
01-10-2019,19 - 20,1016,1784,10361,3038,16199
01-10-2019,20 - 21,983,1749,9985,2812,15529
01-10-2019,21 - 22,920,1633,9608,2592,14753
01-10-2019,22 - 23,902,1586,8995,2452,13935
01-10-2019,23 - 00,898,1486,8369,2275,13028
02-10-2019,00 - 01,814,1484,8414,2186,12898
02-10-2019,01 - 02,859,1429,8335,2134,12757
02-10-2019,02 - 03,875,1397,8348,2101,12721
02-10-2019,03 - 04,831,1391,8301,2094,12617
02-10-2019,04 - 05,860,1402,8495,2104,12861
02-10-2019,05 - 06,954,1568,9062,2297,13881
02-10-2019,06 - 07,1055,1673,10399,2716,15843
02-10-2019,07 - 08,982,1716,11281,3013,16992
02-10-2019,08 - 09,917,1779,11554,3101,17351
02-10-2019,09 - 10,973,1835,11331,3140,17279
02-10-2019,10 - 11,975,1788,11285,3098,17146
02-10-2019,11 - 12,919,1918,10894,3050,16781
02-10-2019,12 - 13,958,1903,10871,2996,16728
02-10-2019,13 - 14,968,1776,10595,2894,16233
02-10-2019,14 - 15,1061,1848,10624,2855,16388
02-10-2019,15 - 16,1053,1904,10538,2800,16295
02-10-2019,16 - 17,979,1908,10620,2743,16250
02-10-2019,17 - 18,1064,1903,10841,2875,16683
02-10-2019,18 - 19,977,1932,11084,2895,16888
02-10-2019,19 - 20,1074,1905,11010,3025,17014
02-10-2019,20 - 21,959,1851,10634,2896,16340
02-10-2019,21 - 22,868,1836,10086,2717,15507
02-10-2019,22 - 23,936,1771,9342,2549,14598
02-10-2019,23 - 00,956,1784,8795,2289,13824
03-10-2019,00 - 01,917,1689,8540,2173,13319
03-10-2019,01 - 02,795,1645,8395,2152,12987
03-10-2019,02 - 03,880,1724,8266,2150,13020
03-10-2019,03 - 04,865,1800,8275,2154,13094
03-10-2019,04 - 05,890,1796,8423,2230,13339
03-10-2019,05 - 06,899,1810,8842,2389,13940
03-10-2019,06 - 07,1030,1958,10005,2739,15732
03-10-2019,07 - 08,1114,1961,10958,3124,17157
03-10-2019,08 - 09,1237,2041,11130,3267,17675
03-10-2019,09 - 10,1179,1969,11256,3270,17674
03-10-2019,10 - 11,1090,2171,11401,3227,17889
03-10-2019,11 - 12,993,2060,11270,3226,17549
03-10-2019,12 - 13,1138,1989,11157,3182,17466
03-10-2019,13 - 14,1069,1923,10919,3142,17053
03-10-2019,14 - 15,1103,1919,10822,3120,16964
03-10-2019,15 - 16,1127,2013,10900,3125,17165
03-10-2019,16 - 17,1063,1951,10912,3064,16990
03-10-2019,17 - 18,1144,2033,11053,3055,17285
03-10-2019,18 - 19,1166,2038,11395,3078,17677
03-10-2019,19 - 20,1119,1988,11492,3106,17705
03-10-2019,20 - 21,1128,1902,11156,2978,17164
03-10-2019,21 - 22,1104,1916,10619,2802,16441
03-10-2019,22 - 23,978,1876,9897,2658,15409
03-10-2019,23 - 00,1007,1684,9244,2472,14407
04-10-2019,00 - 01,1073,1760,8968,2322,14123
04-10-2019,01 - 02,1029,1799,8741,2263,13832
04-10-2019,02 - 03,1052,1755,8647,2259,13713
04-10-2019,03 - 04,989,1690,8704,2278,13661
04-10-2019,04 - 05,947,1681,8808,2343,13779
04-10-2019,05 - 06,1060,1807,9353,2481,14701
04-10-2019,06 - 07,1270,2209,10688,2890,17057
04-10-2019,07 - 08,1176,2236,11679,3202,18293
04-10-2019,08 - 09,1157,2137,11765,3284,18343
04-10-2019,09 - 10,1291,2147,11634,3305,18377
04-10-2019,10 - 11,1105,2162,11561,3298,18126
04-10-2019,11 - 12,1085,2084,11347,3231,17747
04-10-2019,12 - 13,1056,2048,11194,3057,17355
04-10-2019,13 - 14,1040,1913,10959,2974,16886
04-10-2019,14 - 15,1082,1940,10800,2947,16769
04-10-2019,15 - 16,1099,1930,10741,2865,16635
04-10-2019,16 - 17,1086,1925,10722,2806,16539
04-10-2019,17 - 18,1076,2025,11015,2876,16992
04-10-2019,18 - 19,1130,1979,11126,2972,17207
04-10-2019,19 - 20,1240,1981,11052,2970,17243
04-10-2019,20 - 21,1176,2001,10633,2787,16597
04-10-2019,21 - 22,1134,2012,10189,2626,15961
04-10-2019,22 - 23,1200,1941,9742,2486,15369
04-10-2019,23 - 00,989,1873,9452,2371,14685
05-10-2019,00 - 01,997,1924,9134,2352,14407
05-10-2019,01 - 02,981,1907,8998,2298,14184
05-10-2019,02 - 03,964,1983,8891,2227,14065
05-10-2019,03 - 04,986,1961,8855,2227,14029
05-10-2019,04 - 05,1038,1955,8874,2238,14105
05-10-2019,05 - 06,1040,1883,9070,2294,14287
05-10-2019,06 - 07,1051,1947,9431,2371,14800
05-10-2019,07 - 08,897,2015,9748,2451,15111
05-10-2019,08 - 09,928,2086,10188,2682,15884
05-10-2019,09 - 10,997,2173,10508,2855,16533
05-10-2019,10 - 11,1160,2033,10552,2861,16606
05-10-2019,11 - 12,1069,1994,10279,2767,16109
05-10-2019,12 - 13,1202,1928,10072,2721,15923
05-10-2019,13 - 14,1129,1921,9903,2650,15603
05-10-2019,14 - 15,936,1875,9762,2564,15137
05-10-2019,15 - 16,1037,1930,9755,2516,15238
05-10-2019,16 - 17,1079,1983,9879,2590,15531
05-10-2019,17 - 18,1048,2018,10210,2688,15964
05-10-2019,18 - 19,1040,2034,10644,2785,16503
05-10-2019,19 - 20,947,1961,10703,2815,16426
05-10-2019,20 - 21,1015,2010,10340,2724,16089
05-10-2019,21 - 22,1018,1986,10024,2607,15635
05-10-2019,22 - 23,949,1772,9672,2496,14889
05-10-2019,23 - 00,951,1830,9307,2348,14436
06-10-2019,00 - 01,846,1810,8944,2252,13852
06-10-2019,01 - 02,874,1825,8796,2206,13701
06-10-2019,02 - 03,950,1742,8815,2230,13737
06-10-2019,03 - 04,934,1756,8784,2239,13713
06-10-2019,04 - 05,907,1808,8818,2299,13832
06-10-2019,05 - 06,908,1790,8960,2386,14044
06-10-2019,06 - 07,962,1699,9173,2475,14309
06-10-2019,07 - 08,1009,1726,9439,2522,14696
06-10-2019,08 - 09,1125,1715,9809,2601,15250
06-10-2019,09 - 10,1044,1744,10130,2731,15649
06-10-2019,10 - 11,1065,1778,10257,2771,15871
06-10-2019,11 - 12,1005,1821,10202,2668,15696
06-10-2019,12 - 13,1008,1845,10046,2624,15523
06-10-2019,13 - 14,995,1870,9838,2602,15305
06-10-2019,14 - 15,1090,1881,9662,2581,15214
06-10-2019,15 - 16,1049,1806,9619,2577,15051
06-10-2019,16 - 17,1014,1774,9819,2615,15222
06-10-2019,17 - 18,964,1823,10253,2751,15791
06-10-2019,18 - 19,905,1719,10938,2855,16417
06-10-2019,19 - 20,935,1716,11228,2967,16846
06-10-2019,20 - 21,1008,1810,10897,2866,16581
06-10-2019,21 - 22,1059,1860,10523,2731,16173
06-10-2019,22 - 23,956,1801,10098,2620,15475
06-10-2019,23 - 00,917,1743,9605,2558,14823
07-10-2019,00 - 01,928,1711,9507,2513,14659
07-10-2019,01 - 02,907,1676,9365,2466,14414
07-10-2019,02 - 03,818,1691,9451,2472,14432
07-10-2019,03 - 04,894,1638,9467,2479,14478
07-10-2019,04 - 05,1069,1666,9735,2603,15073
07-10-2019,05 - 06,1028,1766,10306,2814,15914
07-10-2019,06 - 07,1071,1951,11685,3290,17997
07-10-2019,07 - 08,1141,1950,12606,3656,19353
07-10-2019,08 - 09,1085,1980,12562,3696,19323
